t,q,p,E
2.840000000000000213e+01,-2.418219467897354535e-01,2.178679789997736357e-02,2.947625925595604920e-02
2.850000000000000000e+01,-2.384536492160453103e-01,4.548349840597858129e-02,2.946444572584772104e-02
2.860000000000000142e+01,-2.327481898587283604e-01,6.849222144656354205e-02,2.943145214059988274e-02
2.870000000000000284e+01,-2.247855468431551040e-01,9.059106261043661790e-02,2.936764134723216305e-02
2.880000000000000071e+01,-2.146673431418969213e-01,1.115693714073408421e-01,2.926489642391504054e-02
2.890000000000000213e+01,-2.025156208819382242e-01,1.312297335501865225e-01,2.911690983442494218e-02
2.900000000000000000e+01,-1.884714248355138233e-01,1.493898019271187316e-01,2.891939544967625508e-02
2.910000000000000142e+01,-1.726932111121452784e-01,1.658839595315721727e-01,2.867021659704812458e-02
2.920000000000000284e+01,-1.553550985381791372e-01,1.805647995664118599e-01,2.836942674213292076e-02
2.930000000000000071e+01,-1.366449817453663229e-01,1.933044097369795711e-01,2.801922292997678643e-02
2.940000000000000213e+01,-1.167625261004055920e-01,2.039954499570950652e-01,2.762381555227278601e-02
2.950000000000000000e+01,-9.591706549480193134e-02,2.125520148332247228e-01,2.718922123139875385e-02
2.960000000000000142e+01,-7.432542499719513307e-02,2.189102744319600113e-01,2.672298852644486300e-02
2.970000000000000284e+01,-5.220969066279985971e-02,2.230288892193485750e-01,2.623386861276085294e-02
2.980000000000000071e+01,-2.979494922682315861e-02,2.248891972711440923e-01,2.573144502434426481e-02
2.990000000000000213e+01,-7.307020468111440244e-03,2.244951741606815987e-01,2.522573788477808221e-02
3.000000000000000000e+01,1.502979516109747594e-02,2.218731681871180528e-01,2.472679875198685942e-02
3.010000000000000142e+01,3.699493138459070823e-02,2.170714158111072267e-01,2.424431225519459512e-02
3.020000000000000284e+01,5.837371178341867195e-02,2.101593443056170574e-01,2.378722011317026611e-02
3.030000000000000071e+01,7.895942548795004123e-02,2.012266706620796097e-01,2.336338192956608981e-02
3.040000000000000213e+01,9.855530300611486938e-02,1.903823077515984508e-01,2.297928542772572844e-02
3.050000000000000000e+01,1.169763735626324491e-01,1.777530905255077787e-01,2.263981658161694915e-02
3.060000000000000142e+01,1.340511866564481902e-01,1.634823367129971117e-01,2.234809753057183726e-02
3.070000000000000284e+01,1.496233820862937769e-01,1.477282579491319137e-01,2.210539733181315913e-02
3.080000000000000071e+01,1.635530942879671601e-01,1.306622386844694117e-01,2.191111763460296472e-02
3.090000000000000213e+01,1.757181787514641713e-01,1.124670012203728420e-01,2.176285235361742967e-02
3.100000000000000000e+01,1.860152500453776392e-01,9.333467627244289300e-02,2.165651752216304210e-02
3.110000000000000142e+01,1.943605229906254228e-01,7.346479924573286191e-02,2.158654481270263353e-02
3.120000000000000284e+01,2.006904506258361254e-01,5.306225278561788050e-02,2.154612982154299056e-02
3.130000000000000071e+01,2.049621546088748747e-01,3.233517665296033183e-02,2.152752423554523883e-02
3.140000000000000213e+01,2.071536458507639011e-01,1.149286601579119216e-02,2.152235947926032025e-02
3.150000000000000000e+01,2.072638352772742110e-01,-9.256320827140618324e-03,2.152198844455000676e-02
3.160000000000000142e+01,2.053123366976113973e-01,-2.970702460635561704e-02,2.151783145559798410e-02
3.170000000000000284e+01,2.013390658087774732e-01,-4.965889689337153051e-02,2.150171273070886416e-02
3.180000000000000071e+01,1.954036413535653050e-01,-6.891854207709015301e-02,2.146617424813221028e-02
3.190000000000000213e+01,1.875845963467726862e-01,-8.730137090578307668e-02,2.140475507430537883e-02
3.200000000000000000e+01,1.779784091135703239e-01,-1.046333480181476649e-01,2.131222581404210864e-02
3.210000000000000142e+01,1.666983655484277349e-01,-1.207526171782358493e-01,2.118476981595541001e-02
3.220000000000000284e+01,1.538732656043897418e-01,-1.355109892392629134e-01,2.102010503618135032e-02
3.230000000000000426e+01,1.396459884297345522e-01,-1.487752794216268548e-01,2.081754292575035276e-02
3.239999999999999858e+01,1.241719317509594744e-01,-1.604284821538103645e-01,2.057798326047019510e-02
3.250000000000000000e+01,1.076173424093247732e-01,-1.703707733077847175e-01,2.030384639236921043e-02
3.260000000000000142e+01,9.015755558337061604e-02,-1.785203316999999790e-01,1.999894682952329042e-02
3.270000000000000284e+01,7.197516118779423433e-02,-1.848139734130058165e-01,1.966831429835609255e-02
3.280000000000000426e+01,5.325811642339325913e-02,-1.892075945120050284e-01,1.931797039299351301e-02
3.289999999999999858e+01,3.419782371177267077e-02,-1.916764196763780792e-01,1.895467050328824773e-02
3.300000000000000000e+01,1.498719351564353937e-02,-1.922150561888912035e-01,1.858562189758697358e-02
3.310000000000000142e+01,-4.181288552295265096e-03,-1.908373546898709805e-01,1.821818955949258689e-02
3.320000000000000284e+01,-2.311747118012259794e-02,-1.875760799998668349e-01,1.785960163094012232e-02
3.330000000000000426e+01,-4.163540458393538007e-02,-1.824823971771688258e-01,1.751666609719699022e-02
3.339999999999999858e+01,-5.955514738997506885e-02,-1.756251797577166041e-01,1.719550967278596007e-02
3.350000000000000000e+01,-7.670449581313851239e-02,-1.670901488166120774e-01,1.690134875475267709e-02
3.360000000000000142e+01,-9.292061868776858857e-02,-1.569788531079334137e-01,1.663830085019991217e-02
3.370000000000000284e+01,-1.080515830589555137e-01,-1.454075019910011646e-01,1.640924311840468580e-02
3.380000000000000426e+01,-1.219577562505290980e-01,-1.325056642053000777e-01,1.621572267807560447e-02
3.389999999999999858e+01,-1.345130716666353976e-01,-1.184148468062267701e-01,1.605792119666777165e-02
3.400000000000000000e+01,-1.456061471612642988e-01,-1.032869695192474152e-01,1.593467408180885073e-02
3.410000000000000142e+01,-1.551412462750988985e-01,-8.728275075214189660e-02,1.584354243732570555e-02
3.420000000000000284e+01,-1.630390743444282420e-01,-7.057002223099489990e-02,1.578093390038555824e-02
3.430000000000000426e+01,-1.692374032513688509e-01,-5.332198964194702351e-02,1.574226661932116855e-02
3.439999999999999858e+01,-1.736915202706793004e-01,-3.571545717089382593e-02,1.572216904743287472e-02
3.450000000000000000e+01,-1.763744983161674718e-01,-1.792903393549127866e-02,1.571470695706988011e-02
3.460000000000000142e+01,-1.772772866766304523e-01,-1.413403125062120957e-04,1.571362817425607863e-02
3.470000000000000284e+01,-1.764086231242540936e-01,1.747076798968347569e-02,1.571261502337223392e-02
3.480000000000000426e+01,-1.737947700467507850e-01,3.473394065483592641e-02,1.570553436450832299e-02
3.489999999999999858e+01,-1.694790789758742477e-01,5.148002130923536729e-02,1.568667540225497301e-02
3.500000000000000000e+01,-1.635213895536604678e-01,6.754766762558914173e-02,1.565096612160852066e-02
3.510000000000000142e+01,-1.559972705530499326e-01,8.278388757212835902e-02,1.559416023077812331e-02
3.520000000000000284e+01,-1.469971120746052795e-01,9.704547735249791085e-02,1.551298781642412514e-02
3.530000000000000426e+01,-1.366250794324060658e-01,1.102003477186429409e-01,1.540526448361053888e-02
3.539999999999999858e+01,-1.249979404726639654e-01,1.221287266125289789e-01,1.526995549320274426e-02
3.550000000000000000e+01,-1.122437792990985117e-01,1.327242273487818369e-01,1.510719325833793231e-02
3.560000000000000142e+01,-9.850061028260453933e-02,1.418947731155745240e-01,1.491824843178295515e-02
3.570000000000000284e+01,-8.391490710388026242e-02,1.495633700169759495e-01,1.470545664254385709e-02
3.580000000000000426e+01,-6.864006239362221984e-02,1.556687224419514015e-01,1.447210465605482804e-02
3.589999999999999858e+01,-5.283479385647078114e-02,1.601656862690392646e-01,1.422228124994403750e-02
3.600000000000000000e+01,-3.666151333519303973e-02,1.630255569704290031e-01,1.396069939277256450e-02
3.610000000000000142e+01,-2.028467537997428322e-02,1.642361914115007815e-01,1.369249731231302926e-02
3.620000000000000284e+01,-3.869121932757898803e-03,1.638019637881713564e-01,1.342302672269597361e-02
3.630000000000000426e+01,1.242156036431938705e-02,1.617435577890620202e-01,1.315763682407403851e-02
3.639999999999999858e+01,2.842665403693665771e-02,1.580975986783863252e-01,1.290146268380389441e-02
3.650000000000000000e+01,4.398988006112173471e-02,1.529161305521544167e-01,1.265922626541770429e-02
3.660000000000000142e+01,5.896090741294295751e-02,1.462659454995166586e-01,1.243505770791260463e-02
3.670000000000000284e+01,7.319678845212417018e-02,1.382277728208638201e-01,1.223234350936067832e-02
3.680000000000000426e+01,8.656330662403573240e-02,1.288953377502230768e-01,1.205360707371545478e-02
3.689999999999999858e+01,9.893622394815848597e-02,1.183743003411923539e-01,1.190042569519349051e-02
3.700000000000000000e+01,1.102024169000833664e-01,1.067810862392294113e-01,1.177338653452476500e-02
3.710000000000000142e+01,1.202608904597404493e-01,9.424162209617879815e-02,1.167208255474433409e-02
3.720000000000000284e+01,1.290236615256852570e-01,8.088998907411455719e-02,1.159514778295248419e-02
3.730000000000000426e+01,1.364165041628034591e-01,6.686700867699459094e-02,1.154032972870472178e-02
3.739999999999999858e+01,1.423795506509187292e-01,5.231877567554848313e-02,1.150459536587294766e-02
3.750000000000000000e+01,1.468677438232728893e-01,3.739515316787964117e-02,1.148426582809384568e-02
3.760000000000000142e+01,1.498511376503866566e-01,2.224824516434056182e-02,1.147517393400386554e-02
3.770000000000000284e+01,1.513150446008038330e-01,7.030862090731392587e-03,1.147283787214106732e-02
3.780000000000000426e+01,1.512600298384411401e-01,-8.105005458493441325e-03,1.147264387010415651e-02
3.789999999999999858e+01,1.497017538366040013e-01,-2.300968964072185041e-02,1.147003045955876169e-02
3.800000000000000000e+01,1.466706664834933060e-01,-3.753731022736370854e-02,1.146066703290873554e-02
3.810000000000000142e+01,1.422115571949585100e-01,-5.154718724471714364e-02,1.144061975632844168e-02
3.820000000000000284e+01,1.363829669436567027e-01,-6.490518785012354408e-02,1.140649854110719133e-02
3.830000000000000426e+01,1.292564694204066111e-01,-7.748499472128891896e-02,1.135557964699334191e-02
3.840000000000000568e+01,1.209158297847113400e-01,-8.916928411607599747e-02,1.128589956114938592e-02
3.850000000000000000e+01,1.114560505668188845e-01,-9.985080281392064161e-02,1.119631701526887374e-02
3.860000000000000142e+01,1.009823153507411198e-01,-1.094333342050326369e-01,1.108654132441344586e-02
3.870000000000000284e+01,8.960884176628484965e-02,-1.178325450395120017e-01,1.095712659659184990e-02
3.880000000000000426e+01,7.745765602730378396e-02,-1.249767056367789980e-01,1.080943271453310879e-02
3.890000000000000568e+01,6.465730210095355091e-02,-1.308072775845630920e-01,1.064555529202945716e-02
3.900000000000000000e+01,5.134149886741934399e-02,-1.352793644781284110e-01,1.046822797977976609e-02
3.910000000000000142e+01,3.764775921109474177e-02,-1.383620225315316532e-01,1.028070152631632185e-02
3.920000000000000284e+01,2.371598514029915616e-02,-1.400384293845895467e-01,1.008660482783878092e-02
3.930000000000000426e+01,9.687053125948103666e-03,-1.403059108394697496e-01,9.889793807379088086e-03
3.940000000000000568e+01,-4.298596175687284179e-03,-1.391758266701931257e-01,9.694194329206637373e-03
3.950000000000000000e+01,-1.810234982603372081e-02,-1.366733180452583962e-01,9.503645467362228580e-03
3.960000000000000142e+01,-3.158878249472095445e-02,-1.328369204488268895e-01,9.321749306913375624e-03
3.970000000000000284e+01,-4.462697111829221769e-02,-1.277180472926638943e-01,9.151733077722008086e-03
3.980000000000000426e+01,-5.709175172932350745e-02,-1.213803506301916468e-01,8.996328817315489210e-03
3.990000000000000568e+01,-6.886490651327194235e-02,-1.138989665613223956e-01,8.857674966409460546e-03
4.000000000000000000e+01,-7.983627000635576398e-02,-1.053596539646711877e-01,8.737243346041496245e-03
4.010000000000000142e+01,-8.990474421498850788e-02,-9.585783620264073934e-02,8.635793896907405232e-03
4.020000000000000284e+01,-9.897921349932191359e-02,-8.549755627332264463e-02,8.553358416827160082e-03
4.030000000000000426e+01,-1.069793511200753666e-01,-7.439035664056480035e-02,8.489253363591396997e-03
4.040000000000000568e+01,-1.138363104667933917e-01,-6.265409569850741156e-02,8.442120644244949929e-03
4.050000000000000000e+01,-1.194932953050802382e-01,-5.041171317946589736e-02,8.409994224277923119e-03
4.060000000000000142e+01,-1.239060045332615045e-01,-3.778995733840344318e-02,8.390389417517485696e-03
4.070000000000000284e+01,-1.270429482869929183e-01,-2.491808694928554849e-02,8.380410883331855174e-03
4.080000000000000426e+01,-1.288856335349673199e-01,-1.192656124936226046e-02,8.376874697472341466e-03
4.090000000000000568e+01,-1.294286186141165584e-01,1.054269016524012666e-03,8.376439399758820945e-03
4.100000000000000000e+01,-1.286794374660311380e-01,1.389545645099569959e-02,8.375740668277868381e-03
4.110000000000000142e+01,-1.266583956263384325e-01,2.647072501390286547e-02,8.371524232699864565e-03
4.120000000000000284e+01,-1.233982412701592202e-01,3.865769886608113465e-02,8.360771815094519138e-03
4.130000000000000426e+01,-1.189437158280325091e-01,5.033908020545327378e-02,8.340815265455403874e-03
4.140000000000000568e+01,-1.133509898357251133e-01,6.140376490325490100e-02,8.309434620516429129e-03
4.150000000000000000e+01,-1.066869907710032012e-01,7.174788545922240746e-02,8.264936533820909856e-03
4.160000000000000142e+01,-9.902863064261217818e-02,8.127577162576415937e-02,8.206210370157139555e-03
4.170000000000000284e+01,-9.046194198444476586e-02,8.990081999775158261e-02,8.132760191932590643e-03
4.180000000000000426e+01,-8.108113177887910084e-02,9.754626479169434261e-02,8.044711852677651973e-03
4.190000000000000568e+01,-7.098756354218971332e-02,1.041458431482414487e-01,7.942795411357266716e-03
4.200000000000000000e+01,-6.028867834274419940e-02,1.096443494189704576e-01,7.828304047912080024e-03
4.210000000000000142e+01,-4.909686619182274114e-02,1.139980739777221308e-01,7.703031570243977846e-03
4.220000000000000284e+01,-3.752829941812675651e-02,1.171751233979232698e-01,7.569191400267559836e-03
4.230000000000000426e+01,-2.570174006187623747e-02,1.191556199579627828e-01,7.429320604887356023e-03
4.240000000000000568e+01,-1.373733339342630977e-02,1.199317797040722056e-01,7.286173055874125594e-03
4.250000000000000000e+01,-1.755399678781528099e-03,1.195078695029000715e-01,7.142606150577229633e-03
4.260000000000000142e+01,1.012476377234789761e-02,1.179000447128584483e-01,7.001465692369934941e-03
4.270000000000000284e+01,2.178605846409386454e-02,1.151360702774245487e-01,6.865473511164480076e-03
4.280000000000000426e+01,3.311472701667007162e-02,1.112549291723023692e-01,6.737122205261297445e-03
4.290000000000000568e+01,4.400145088285967870e-02,1.063063232203414893e-01,6.618581018212214839e-03
4.300000000000000000e+01,5.434239301317127929e-02,1.003500723077644236e-01,6.511616345285757904e-03
4.310000000000000142e+01,6.404017565207434370e-02,9.345541898284913385e-02,6.417529717404207162e-03
4.320000000000000284e+01,7.300478417885394866e-02,8.570024630180909930e-02,6.337115364595894210e-03
4.330000000000000426e+01,8.115438875625974324e-02,7.717021755549906270e-02,6.270638645982596661e-03
4.340000000000000568e+01,8.841607644644272623e-02,6.795784718217126597e-02,6.217835783909273981e-03
4.350000000000000000e+01,9.472648735998269454e-02,5.816151285241476926e-02,6.177934492421285548e-03
4.360000000000000142e+01,1.000323495277183200e-01,4.788441906085953020e-02,6.149694270415807622e-03
4.370000000000000284e+01,1.042909081481001310e-01,3.723352304480959801e-02,6.131464380341913011e-03
4.380000000000000426e+01,1.074702459981285996e-01,2.631843409965574018e-02,6.121256874178099099e-03
4.390000000000000568e+01,1.095494929171756809e-01,1.525029746360078743e-02,6.116831485569316183e-03
4.400000000000000000e+01,1.105189233752705974e-01,4.140674041739917516e-03,6.115788802774436810e-03
4.410000000000000142e+01,1.103799422722285262e-01,-6.899572852190153163e-03,6.115667880781590869e-03
4.420000000000000284e+01,1.091449602202290703e-01,-1.776137274845968755e-02,6.114044351692556056e-03
4.430000000000000426e+01,1.068371606510783445e-01,-2.833851454225346997e-02,6.108625151222917340e-03
4.440000000000000568e+01,1.034901621370713787e-01,-3.852867398492270529e-02,6.097336189096890999e-03
4.450000000000000000e+01,9.914758032837100998e-02,-4.823439230140490891e-02,6.078399642828306165e-03
4.460000000000000142e+01,9.386249486029558942e-02,-5.736399670003625162e-02,6.050398029400393812e-03
4.470000000000000284e+01,8.769682747324020200e-02,-6.583245420330610664e-02,6.012322787650827005e-03
4.480000000000000426e+01,8.072063840684470803e-02,-7.356215097251148083e-02,5.963605760255572333e-03
4.490000000000000568e+01,7.301134890911797903e-02,-8.048359009738889625e-02,5.904132672246739481e-03
4.500000000000000000e+01,6.465289825381530242e-02,-8.653600178323202219e-02,5.834238428622864903e-03
4.510000000000000142e+01,5.573484439609982521e-02,-9.166786066086184126e-02,5.754684778998320205e-03
4.520000000000000284e+01,4.635141767943940644e-02,-9.583730607293813875e-02,5.666621578105936544e-03
4.530000000000000426e+01,3.660053751288749185e-02,-9.901246208035552332e-02,5.571533496723062029e-03
4.540000000000000568e+01,2.658280217490466973e-02,-1.011716550160484257e-01,5.471174575078216473e-03
4.550000000000000000e+01,1.640046201397710179e-02,-1.023035274504679043e-01,5.367493441540272317e-03
4.560000000000000142e+01,6.156386450471275536e-03,-1.024070484566418637e-01,5.262552333864270633e-03
4.570000000000000284e+01,-4.046964896249713450e-03,-1.014914211091530738e-01,5.158443241813460284e-03
4.580000000000000426e+01,-1.410855677316399416e-02,-9.957588915791992790e-02,5.057204537905973275e-03
4.590000000000000568e+01,-2.392976859878387721e-02,-9.668944580365264330e-02,4.960741377504412561e-03
4.600000000000000000e+01,-3.341535091245944472e-02,-9.287044844162567481e-02,4.870752935175728417e-03
4.610000000000000142e+01,-4.247433878880393227e-02,-8.816614414219529905e-02,4.788669214224226638e-03
4.620000000000000284e+01,-5.102091356690591911e-02,-8.263211147364600551e-02,4.715599733897372567e-03
4.630000000000000426e+01,-5.897520484851855038e-02,-7.633162504161715434e-02,4.652295884209380061e-03
4.640000000000000568e+01,-6.626402536365144647e-02,-6.933494985211537120e-02,4.599128164194997079e-03
4.650000000000000000e+01,-7.282153209637751146e-02,-6.171857318837760398e-02,4.556078906636431593e-03
4.660000000000000142e+01,-7.858980781773693136e-02,-5.356438225838300315e-02,4.522750469775500479e-03
4.670000000000000284e+01,-8.351935801546921112e-02,-4.495879637317198863e-02,4.498388267320231788e-03
4.680000000000000426e+01,-8.756951916577597472e-02,-3.599186266613223911e-02,4.481917432551464457e-03
4.690000000000000568e+01,-9.070877513176424378e-02,-2.675632475943118607e-02,4.471991400268560297e-03
4.700000000000000000e+01,-9.291497947365767729e-02,-1.734667389445915947e-02,4.467050252895469510e-03
4.710000000000000142e+01,-9.417548239747063066e-02,-7.858192117476466010e-03,4.465386334075734966e-03
4.720000000000000284e+01,-9.448716202430394728e-02,1.614002868915653420e-03,4.465214396333966849e-03
4.730000000000000426e+01,-9.385636062289934300e-02,1.097590172274117738e-02,4.464743424001501627e-03
4.740000000000000568e+01,-9.229872738641167751e-02,2.013552705898441486e-02,4.462247263547117204e-03
4.750000000000000000e+01,-8.983897024399738196e-02,2.900382766246262581e-02,4.456131296787839424e-03
4.760000000000000142e+01,-8.651052008179621611e-02,3.749553470720883019e-02,4.444992603901184308e-03
4.770000000000000284e+01,-8.235511158376826457e-02,4.552997185130495950e-02,4.427671370377772066e-03
4.780000000000000426e+01,-7.742228568287803925e-02,5.303181162055655568e-02,4.403291682059690126e-03
4.790000000000000568e+01,-7.176881935941951951e-02,5.993177107827386135e-02,4.371290308411806408e-03
4.800000000000000000e+01,-6.545808917872643351e-02,6.616724047967592615e-02,4.331432575812683636e-03
4.810000000000000142e+01,-5.855937552300487237e-02,7.168283934539640412e-02,4.283814959131106506e-03
4.820000000000000284e+01,-5.114711509649202958e-02,7.643089509584601038e-02,4.228854553923010531e-03
4.830000000000000426e+01,-4.330010955394306832e-02,8.037184032787866861e-02,4.167266102536747521e-03
4.840000000000000568e+01,-3.510069864700225001e-02,8.347452553117502838e-02,4.100027729081228561e-03
4.850000000000000000e+01,-2.663390640636857654e-02,8.571644501652961323e-02,4.028336958367472603e-03
4.860000000000000142e+01,-1.798656912897334675e-02,8.708387465801785410e-02,3.953558947242350775e-03
4.870000000000000284e+01,-9.246454033232889835e-03,8.757192095740252979e-02,3.877169126179122894e-03
4.880000000000000426e+01,-5.013774253201635361e-04,8.718448182878876795e-02,3.800692625538509926e-03
4.890000000000000568e+01,8.161668850390123298e-03,8.593412036961245448e-02,3.725642941061235378e-03
4.900000000000000000e+01,1.665737406495268816e-02,8.384185374110653122e-02,3.653462274742429010e-03
4.910000000000000142e+01,2.490294003267352896e-02,8.093686009724254671e-02,3.585465872335773414e-03
4.920000000000000284e+01,3.281887927625265489e-02,7.725610729694681877e-02,3.522792475813303105e-03
4.930000000000000426e+01,4.032977234046860454e-02,7.284390786486735769e-02,3.466362725029655846e-03
4.940000000000000568e+01,4.736497712329787446e-02,6.775140536355507559e-02,3.416846993313645171e-03
4.950000000000000000e+01,5.385928366219026875e-02,6.203599795476359702e-02,3.374643739423854698e-03
4.960000000000000142e+01,5.975350838693904015e-02,5.576070552307942074e-02,3.339869022489787027e-03
4.970000000000000284e+01,6.499502254966309234e-02,4.899348720950991859e-02,3.312357372589812884e-03
4.980000000000000426e+01,6.953821024238988902e-02,4.180651660601410191e-02,3.291673757221875649e-03
4.990000000000000568e+01,7.334485211337611610e-02,3.427542229989963274e-02,3.277135952684734951e-03
5.000000000000000000e+01,7.638443174991055296e-02,2.647850159528820566e-02,3.267846230244211749e-03
5.010000000000000142e+01,7.863436242175320112e-02,1.849591553574204961e-02,3.262730922490468272e-03
5.020000000000000284e+01,8.008013273275628452e-02,1.040887341267773304e-02,3.260586152108506993e-03
5.030000000000000426e+01,8.071537054121818988e-02,2.298814961953939834e-03,3.260127795917728243e-03
5.040000000000000568e+01,8.054182532402022476e-02,-5.753401594757202690e-03,3.260043628217770134e-03
5.050000000000000000e+01,7.956926997167591831e-02,-1.366829764667389438e-02,3.259045542191758849e-03
5.060000000000000142e+01,7.781532379404383637e-02,-2.136855062951543635e-02,3.255919786589024298e-03
5.070000000000000284e+01,7.530519927707862715e-02,-2.877974130833454297e-02,3.249573273967590326e-03
5.080000000000000426e+01,7.207137587140088897e-02,-3.583106475229719257e-02,3.239074210640030364e-03
5.090000000000000568e+01,6.815320477614576766e-02,-4.245599830928604296e-02,3.223685556848678718e-03
5.100000000000000000e+01,6.359644933872875272e-02,-4.859292035504182011e-02,3.202890138562465225e-03
5.110000000000000142e+01,5.845276628726531198e-02,-5.418567415541578058e-02,3.176406585155277205e-03
5.120000000000000284e+01,5.277913350856088676e-02,-5.918407180833251680e-02,3.144195644864177484e-03
5.130000000000000426e+01,4.663723065648908012e-02,-6.354433379646340363e-02,3.106456820471462967e-03
5.140000000000000568e+01,4.009277913675686478e-02,-6.722946048883339520e-02,3.063615648264188859e-03
5.150000000000000000e+01,3.321484850898229202e-02,-7.020953251616696145e-02,3.016302308806674461e-03
5.160000000000000142e+01,2.607513649019569876e-02,-7.246193777886901499e-02,2.965322584825509904e-03
5.170000000000000284e+01,1.874722998738896640e-02,-7.397152354620478709e-02,2.911622463973392687e-03
5.180000000000000426e+01,1.130585471317321899e-02,-7.473067287917956047e-02,2.856247909885162133e-03
5.190000000000000568e+01,3.826120940395189365e-03,-7.473930537551144726e-02,2.800301484732242458e-03
5.200000000000000000e+01,-3.617227061709518340e-03,-7.400480297949559028e-02,2.744897597824961458e-03
5.210000000000000142e+01,-1.095055048727879357e-02,-7.254186233903035796e-02,2.691118173794636390e-03
5.220000000000000284e+01,-1.810203709708931366e-02,-7.037227591217393163e-02,2.639970482061766537e-03
5.230000000000000426e+01,-2.500239699548105834e-02,-6.752464470407287811e-02,2.592348748965458624e-03
5.240000000000000568e+01,-3.158552640374468617e-02,-6.403402617330732072e-02,2.549000993082729816e-03
5.250000000000000000e+01,-3.778913315552746843e-02,-5.994152145013437877e-02,2.510502289201552856e-03
5.260000000000000142e+01,-4.355531806692457264e-02,-5.529380658182374980e-02,2.477235389109550510e-03
5.270000000000000284e+01,-4.883110685318511196e-02,-5.014261301534918280e-02,2.449379318257123572e-03
5.280000000000000426e+01,-5.356892779693470108e-02,-4.454416297636070582e-02,2.426906240288893325e-03
5.290000000000000568e+01,-5.772703093021452209e-02,-3.855856584856783703e-02,2.409586550158143020e-03
5.300000000000000000e+01,-6.126984519229553006e-02,-3.224918187987013685e-02,2.397001830904401873e-03
5.310000000000000142e+01,-6.416827058556480445e-02,-2.568195992249292653e-02,2.388565007701397291e-03
5.320000000000000284e+01,-6.639990309629736909e-02,-1.892475602355292441e-02,2.383546760874342106e-03
5.330000000000000426e+01,-6.794919080833236591e-02,-1.204663982632019938e-02,2.381107031306122120e-03
5.340000000000000568e+01,-6.880752033773551712e-02,-5.117195814823165267e-03,2.380330274017565095e-03
5.350000000000000000e+01,-6.897323342650073241e-02,1.794173609191896182e-03,2.380262994123239200e-03
5.360000000000000142e+01,-6.845157422392096624e-02,8.618936305658162628e-03,2.379952038386976606e-03
5.370000000000000284e+01,-6.725456847053012943e-02,1.529010307167381552e-02,2.378482116049817231e-03
5.380000000000000426e+01,-6.540083646083455493e-02,2.174287829194328225e-02,2.375011083097542525e-03
5.390000000000000568e+01,-6.291534230654736992e-02,2.791528229918273027e-02,2.368801641696546834e-03
5.400000000000000000e+01,-5.982908262432363317e-02,3.374873955032586803e-02,2.359248274451936859e-03
5.410000000000000142e+01,-5.617871834369142503e-02,3.918862710882189265e-02,2.345898444707050605e-03
5.420000000000000284e+01,-5.200615387578563092e-02,4.418477836065329289e-02,2.328467339865974203e-03
5.430000000000000426e+01,-4.735806832032571356e-02,4.869193743639886607e-02,2.306845703171410064e-03
5.440000000000000568e+01,-4.228540388848651271e-02,5.267016026579939003e-02,2.281100582218711492e-03
5.450000000000000000e+01,-3.684281701812078258e-02,5.608515884982250010e-02,2.251469104520276848e-03
5.460000000000000142e+01,-3.108809802687848706e-02,5.890858586744496250e-02,2.218345663915471250e-03
5.470000000000000284e+01,-2.508156539464197893e-02,6.111825738823327414e-02,2.182263154410016715e-03
5.480000000000000426e+01,-1.888544091660127044e-02,6.269831209926428339e-02,2.143869109355594094e-03
5.490000000000000568e+01,-1.256321217184802261e-02,6.363930608235518482e-02,2.103897789359279735e-03
5.500000000000000000e+01,-6.178988741311550181e-03,6.393824285126489815e-02,2.063139400386290821e-03
5.510000000000000142e+01,2.031413524762223618e-04,6.359853898929249127e-02,2.022407713990821698e-03
5.520000000000000284e+01,6.519748583986293908e-03,6.262992637114785099e-02,1.982507399426895744e-03
5.530000000000000426e+01,1.270868598339347511e-02,6.104829257113761343e-02,1.944202362637858887e-03
5.540000000000000568e+01,1.870969423125421610e-02,5.887546166088053479e-02,1.908186322004420390e-03
5.550000000000000000e+01,2.446498196685130758e-02,5.613891816782381333e-02,1.875056737845989113e-03
5.560000000000000142e+01,2.991977578559574039e-02,5.287147750545470593e-02,1.845293058335062061e-03
5.570000000000000284e+01,3.502283476008129920e-02,4.911090668436249307e-02,1.819240054996059969e-03
5.580000000000000426e+01,3.972692472807787950e-02,4.489949956167311323e-02,1.797096804619524851e-03
5.590000000000000568e+01,4.398924800936640511e-02,4.028361132946978868e-02,1.778911641086666599e-03
5.600000000000000000e+01,4.777182476298764968e-02,3.531315723433092052e-02,1.764583157521089178e-03
5.610000000000000142e+01,5.104182263288294108e-02,3.004108090921193269e-02,1.753867099940249318e-03
5.620000000000000284e+01,5.377183194575135827e-02,2.452279788403200281e-02,1.746388763431605236e-03
5.630000000000000426e+01,5.594008426131764911e-02,1.881562004558351431e-02,1.741660292431541348e-03
5.640000000000000568e+01,5.753061265634619448e-02,1.297816699087155946e-02,1.739102105528744563e-03
5.650000000000000000e+01,5.853335274180400394e-02,7.069770222004711883e-03,1.738067517094199314e-03
5.660000000000000142e+01,5.894418399033948819e-02,1.149876195798661986e-03,1.737869520776329137e-03
5.670000000000000284e+01,5.876491155933811356e-02,-4.722545829213046185e-03,1.737808634842923864e-03
5.680000000000000426e+01,5.800318938312851863e-02,-1.048958530758449352e-02,1.737200689270082792e-03
