-4.798454929482156572e-01,-1.242549676879485671e-01,-2.758036837185433993e-02,-9.693357386171118362e-02,-1.056762462694981891e-01,9.143475606599896222e-02,-2.221534672811014410e-01,2.096372518869226709e-01,-6.716620899361061547e-02,-1.754900080884994051e-01,-1.286407757596259305e-01,3.064071983293768509e-01,-8.852186237339977615e-02,1.500424896982607836e-01,-7.157756549990738210e-03,-2.868622405891257943e-01,2.609516339965469930e-02,2.046947449587892265e-01,4.502122617997179194e-02,-5.894879549352536122e-03,-1.851255389794083661e-01,2.944856791683861386e-01,1.482553568924577410e-02,1.868876361913386630e-01,-6.620359553027660438e-02,9.108702874714350028e-02,-3.488761577207375592e-02,1.501288599269120505e-01,1.270162524026163114e-02,-2.283451478695354697e-01,4.632082106118048243e-02,1.217291303894226101e-01,2.095608805691638252e-02,3.614003923602677332e-02,7.234235036545828834e-02,-1.814385419641722785e-01,1.413921214478169042e-01,-2.462639843873146162e-01,-4.018565841821378215e-03,2.503069863306955356e-01,-1.057498060874693122e-03,3.088298921135846919e-01,4.260112583449427587e-02,-2.020378279894715634e-01,-1.099754846296705502e-01,1.527784396643402376e-01,-5.966200476917762202e-02,-2.512365577194435318e-01,-1.361413813278244955e-01,-3.197979591886003781e-01,-2.932410905798904163e-02,-3.471849515133976910e-02,-1.020754903606955755e-01,4.487367976440958528e-01,-5.247045127402424859e-04,-1.330699549601797038e-01,-1.559559786375333823e-01,2.207353431555130197e-01,-1.026857529985461537e-02,2.370185021566927411e-02,-9.020572797036842394e-02,6.426107234372882560e-02,-7.274796014790727017e-02,7.113076377418128815e-02,-1.258227472904338007e-01,1.081486213118652145e-02,3.301379198986988950e-01,1.240674191926778858e-01,2.893273998744862185e-02,-1.568818931779719372e-01,1.556115399660266442e-02,9.715096433366682271e-02,2.425616549790330090e-01,2.942936252491958754e-02,1.003183228336406926e-02,2.154576344855032785e-02,-1.149038022468241473e-03,1.463081423647160373e-01,5.256288899408677329e-02,2.056642468043173508e-02,2.687328208005098154e-02,7.392226516794540847e-02,-1.385730493486519443e-01,-4.716384244880720417e-02,-8.844136223988992296e-02,-5.843804603377218687e-02,-2.923725534183511110e-01,1.254723471537976809e-01,-7.759282148197474416e-02,7.724954263766631302e-02,-2.939509294543864448e-01,6.468941023125669709e-02,-2.408210200182974159e-01,1.177906873237566238e-01,1.520300466275743556e-01,1.397274747113942325e-02,-1.864657077210519764e-01,2.159561951149448766e-01,8.966165429461775416e-02,9.534508308413632005e-02
4.543227285540530486e-02,-6.284762099202565455e-01,1.108294856777361365e-01,1.445775398443306381e-01,-4.342483152268602487e-01,3.132632684838769499e-02,-1.261659428040843300e-01,-1.157816640035708444e-01,6.143477252162767716e-03,-1.340115450922839922e-02,-2.314051055216578556e-01,1.106554658329233776e-01,-2.026179175963292167e-01,-1.875932897628152796e-01,1.667637590385493140e-01,5.481198501765733450e-02,1.057246925436146623e-01,2.237395391974727199e-01,-1.913592620172081538e-01,-7.130932519613529530e-02,2.537550990102065487e-02,4.099403056499096448e-02,9.383429230888128136e-02,2.680676120137751584e-01,-1.846248407719717211e-01,-2.328335258293790788e-01,2.840839155573193220e-01,-1.099764242877814859e-02,4.194002694941526693e-02,-2.005590843456584726e-01,-1.304428763578079631e-01,7.003575173227150064e-02,1.998209294068305775e-01,-1.011131315663821584e-01,1.928302114664935396e-01,1.686424631103913482e-02,-9.231829740072587664e-02,-1.028711758258521458e-01,-7.694931804874742542e-02,-2.209906406695860970e-01,-7.677663989301880543e-02,-4.427302027962833758e-02,1.650338539450525027e-02,-5.661598805836155074e-02,2.105316065776617895e-01,5.250821349639302194e-02,-7.519134405356578399e-02,-5.266650330756336706e-02,2.760042725342137446e-02,-2.892498460364157919e-01,-2.243504943019678788e-01,-1.669488235946874344e-01,-1.230039679822544363e-01,-1.844347609643829933e-01,-2.897877016484096679e-01,1.935817084760244611e-01,2.142968412259170508e-01,-1.395219709320581480e-01,-1.577393339860411192e-01,1.486280454057440359e-01,-8.271344568029738442e-02,-2.856695491724227723e-02,1.062789315837760762e-01,-2.507546984576125015e-01,-1.748214918640128845e-01,1.157608629014459795e-01,-1.092618195317446306e-01,1.159797351218000566e-01,-6.143494786068775387e-02,-2.513021802986377673e-01,-5.295459227080863418e-02,5.184219664883758100e-02,-4.974148047493307662e-02,1.242734591635892144e-01,2.217840484921055622e-01,-1.787468857594378679e-01,-2.337065949472621473e-01,1.841094803154227563e-02,1.860613289139492754e-01,-8.570334608826897516e-03,-9.590012467081288072e-02,1.739815306011722670e-02,1.553715892275800980e-01,1.673367321186681675e-02,-5.295040094790634533e-03,1.343438313316417665e-01,-6.401980404200141583e-02,-3.832485048185565457e-01,1.069708069290111786e-02,6.706255003411488724e-01,-5.538728789088300797e-01,-1.690409017933782454e-01,-1.897343086746241803e-01,-1.212241889341627021e-01,3.052503778876434204e-01,4.137139678103035623e-02,-5.938278939104444515e-02,-4.636034871622905784e-02,-2.512803908536151432e-01,-2.094731226530783530e-01
-1.454140531039849471e-01,-8.104114161170210273e-02,-6.184123918303592315e-01,-9.240655936809635818e-02,9.441290275891016381e-03,6.393941171716731320e-02,-8.391085984390961316e-02,-3.413127143087853477e-01,-2.543366425623279081e-01,1.909334275738519826e-01,-2.201329160170494015e-01,1.238413036603071976e-01,1.069906565119490283e-01,-2.412603034324399820e-01,-2.640304156317682324e-02,2.481516986036396422e-01,-1.419201551549034157e-01,1.130716905999987060e-01,1.054750926480240991e-01,-4.183928628467743077e-02,-8.033279991418368349e-03,8.317725858222091428e-02,-1.826410220689087260e-01,1.521591799851865490e-01,3.318353573585475225e-01,-6.396729731480438330e-02,-9.253488657556753483e-02,-1.619476569029847102e-02,1.242217284018886370e-01,2.039378676738019536e-01,4.394642604575053901e-03,-1.293659321082089031e-01,6.201473755916430547e-02,-3.573298566920672659e-02,1.631739589259087186e-01,-1.778055370583359329e-01,-1.029329088111009816e-02,3.707220831810999900e-02,1.032146314966579381e-01,-8.568055664489947210e-02,2.862062966072975809e-03,-5.591319219471992813e-02,-3.512223836201546455e-03,1.505955945389915729e-01,1.184481975726529440e-01,-3.439732420471182661e-01,-1.406264542684800833e-01,-1.987474202434030834e-01,1.311187336439423590e-01,9.838631070355964570e-02,-4.840982820109892421e-02,-6.447074034708137613e-02,-8.614599421258557765e-02,-1.059076783695862001e-01,-2.059430206358275339e-01,-8.107152267463342554e-02,2.173448053039006567e-01,1.349623394007158361e-01,-1.606446244739562490e-01,1.392302842000960883e-01,-7.790657662745725798e-02,-1.330182647762737647e-01,6.943249111380162333e-03,1.315686746434139576e-01,1.869890121189159322e-03,-5.079791365877880244e-02,-1.227403317868632771e-01,3.874524579584115447e-02,1.480107896439826209e-01,-1.718796834056959544e-01,1.555704314926979470e-01,2.401830276069870929e-01,-5.758796539724930774e-02,-1.840891371864221762e-02,3.080389500939779701e-01,2.262921191020739742e-01,5.598595535176842386e-02,-3.611567800363283537e-02,-5.755731258156893473e-03,-3.467662109690260869e-02,1.115907298589852020e-01,7.627873900019588316e-02,-3.701543759597844541e-02,-1.002874208974408460e-01,-5.071756389768232627e-03,3.243694259861412688e-01,-9.169593433953257544e-02,-1.049647018420225980e-01,-3.699863771766332410e-01,-9.854586986467156473e-02,-1.536627529558590166e-01,2.199108911195997787e-02,-3.244383268804319764e-02,2.134570456741958777e-01,-5.223119278926829923e-01,2.654779198911270677e-01,-1.098345437470299724e-01,6.831161295787360754e-02,1.588469120566070591e-01,-1.830324535465015917e-02
1.283467169923321050e-01,4.545225763433462934e-02,-5.922534390806220850e-02,-3.582261284209687369e-01,-6.314711651696691685e-02,1.383795602199216768e-01,-2.807451359684022263e-01,-3.515999618362256919e-03,-3.484122608528459897e-01,1.462759876804522186e-01,-4.677204256406381627e-02,8.935144495930849584e-02,6.491149016867672761e-02,-2.619915525406951023e-02,-1.394067340385691800e-01,1.366528306998525677e-01,-4.766116778915665403e-02,1.899928958777167632e-03,-3.929531045522934724e-02,1.746841538600199251e-01,-8.351184679378280407e-03,1.321008112183371386e-01,-1.243813758921718110e-01,-2.261250927328141147e-01,2.255399175039825010e-01,3.649179388369026555e-01,-7.161395695806282470e-03,-2.852178612046817330e-01,-2.623010873118338318e-02,1.010235056937405958e-02,7.420908828048637662e-02,6.116180016923579432e-02,-5.315027671742095054e-03,5.125195395211248200e-02,1.555493006384194021e-01,9.132173954922327697e-02,-2.424217224554316985e-01,-2.913722787741108711e-01,-1.105698860651921911e-01,1.256726971719550161e-02,-5.490644476921489187e-02,-1.844432081555454905e-01,6.592699406941832097e-02,-9.822147811224873903e-02,8.607950821428969612e-02,2.058185448918893046e-01,-3.593910404984048106e-03,-2.360092021145439312e-01,-3.235986787827409977e-02,-1.537502897518506495e-01,-2.166685520911101892e-01,6.538149731924719488e-02,1.655694860263452473e-01,-7.325470685201537768e-02,-1.264752994827721133e-01,-1.232106540067585965e-01,-5.078440301174577502e-03,2.504063993182940040e-01,8.081717075656845439e-02,1.140808078146020588e-01,-9.146333333477335570e-02,-5.925111559322175647e-02,-1.643796030967868138e-01,4.008429486220120574e-02,8.539238405131137355e-02,1.334700091167052155e-02,-1.799984135111795669e-02,-9.633022727229859083e-02,-1.884359577493499860e-01,2.500984250276919521e-02,5.739572186281861194e-02,4.134988613901523224e-02,1.083469921526428043e-01,-9.147722316308383450e-02,1.434527388558690629e-02,2.692863017161430395e-01,-5.952533014212958717e-02,2.820574603067968825e-02,2.237022737092443300e-02,-1.246051609821233336e-01,-1.374273533864621942e-02,8.444536526179391434e-02,6.858417696154869847e-02,-2.384740541820110082e-01,-1.087432883762029096e-01,1.514956380804139968e-01,5.453419447421764543e-02,-2.572218254719516387e-02,-3.836740574209584476e-01,-1.895182973740713317e-01,8.807238995156645156e-02,2.059739786257927530e-01,-3.000357355568985529e-01,1.108922483956462784e-01,-2.626178682599048519e-01,-2.624400479626240457e-01,-8.734464848482281774e-02,8.003854427715087483e-02,-1.315729437401112756e-01,-2.870988440504648187e-01
-2.402710936859800417e-01,1.257697653741715604e-01,-2.387561333549893111e-02,1.210803620954663679e-01,-5.242993597278901019e-01,4.253245540396086849e-02,-1.357930528157320627e-01,-5.712882839236287091e-02,-5.669548539421491451e-02,5.644242270176316051e-02,-3.530176525266323639e-02,-1.237739425323307330e-01,-1.458008788553007140e-01,6.791212588292103169e-02,-7.787077224463652414e-02,4.220154577712062482e-02,3.691900571482129023e-02,2.276069019455872755e-01,-7.828614237413586419e-02,1.928896042816603262e-01,-7.053485635735388948e-02,-2.071851668624351550e-01,3.978619086251104428e-03,1.536473915293494474e-02,-1.811131474187076262e-01,9.107279262944620313e-02,1.009103463976587650e-01,8.618706109862112053e-02,-1.071283557708887224e-01,-1.360919481760826909e-02,4.093195657328201065e-02,1.085267047279798482e-02,1.069526793734958819e-01,-1.258403627340403119e-01,-4.169155191668624111e-02,7.147139614331024515e-02,3.332650201763617259e-01,1.035729398459911106e-03,-2.177645113763002072e-01,-1.773447507972637227e-01,1.458403969112228304e-01,-1.858174674043844843e-01,5.838255581457841431e-02,-1.711189900295537192e-01,-1.717057905265637757e-02,7.352352823666979953e-02,1.300033074845972914e-01,-8.009638603031864201e-02,5.604846322105473677e-02,-1.038732207997212220e-01,3.155456510347924570e-02,-4.270858975435178062e-02,-1.830879438177864527e-01,2.292960880014969019e-02,1.507312534001908344e-01,-1.744309010097787604e-01,-1.044053775991681254e-01,8.137006667487423073e-02,2.607532477664431872e-02,1.515723680076534463e-01,1.344146621316095747e-01,8.302569864499763364e-02,-2.059265645541322187e-02,-2.677745082818867028e-01,-9.483211672533610470e-02,9.921496482885007462e-02,1.309509620733090990e-02,1.423050821778671093e-01,8.479168687153219863e-02,-5.408351159391160817e-02,9.555056515470265743e-02,-7.895728675819384257e-02,1.713064646074073313e-02,2.202840633873924536e-01,-1.437159307924107676e-01,3.218961282987876926e-02,-9.601603482213089125e-03,1.051142559705344447e-02,-5.763544741949273853e-02,-2.510325533951587862e-01,-2.275252368480606135e-01,5.250763940161983639e-02,5.198116405139991542e-02,-2.542089557039498016e-01,-1.182081081957962881e-01,5.304134592931281783e-02,-3.273886020638024918e-01,2.170190420828236599e-01,1.551128934378291357e-01,-2.751008469042968141e-01,-3.709838447967004904e-01,1.152477163413595934e-01,-3.144734646898070252e-01,4.002817353960143598e-01,-1.348917533474746910e-01,-9.660563041542544194e-02,-4.044398417271182281e-03,3.244179870543273392e-01,1.044994923422665062e-01,3.359180141247161688e-02
2.233915724193919969e-02,-8.908869635151157873e-02,1.180574390304199722e-01,5.156924136245413098e-02,-1.068867047646029078e-01,-3.478259274545207336e-01,-1.143333116240618369e-01,2.032623991427823847e-03,-4.017164582261766870e-01,-9.251501402736808655e-02,8.712159627757379288e-02,8.808712442173445567e-02,-1.137097404305316972e-01,1.231139998690613940e-01,-1.150415085969814372e-01,-8.557197171943718705e-02,-2.747161010352816221e-02,5.717957362248122372e-02,1.445927488416414719e-01,9.774617136306829046e-02,-6.846284646349971859e-02,3.505441692938765594e-03,1.071797655853566969e-03,2.839571172003377830e-01,-2.014743599112795436e-01,-3.109089736503227175e-01,1.463526601482269540e-01,1.827292012867709758e-01,4.684466388679112830e-02,-1.781228489802402504e-01,1.419476783590837010e-01,-2.449972378863079017e-02,1.105371369373592261e-01,7.852733533018503576e-02,-2.425742310758462750e-01,-1.227629754322458744e-01,2.138084437833249196e-01,1.197321109862264643e-01,-7.576015095128728338e-02,-3.174832204303452698e-01,-1.116359271678503823e-01,-4.443971603155009997e-02,1.874878968289392656e-01,1.425870675263826715e-01,7.521433574731611893e-02,-1.312740717970296844e-01,-4.882037501006687708e-02,5.593427603523497271e-02,-1.427045271740505772e-01,-9.721028588496652065e-03,1.149901432317397276e-01,1.538699882875352587e-01,-1.748304987314230896e-01,-3.656949064308490094e-01,7.524400691741550684e-02,1.225867491691688162e-02,-2.330510990537242033e-01,1.687926187952106666e-02,4.530912321932435011e-02,1.903934888089550970e-01,1.171213781343152377e-01,6.538788469985759577e-02,1.058385818002885725e-01,1.414932614755976328e-02,-2.676170966728320111e-01,-1.232531900998689728e-01,-1.022321927443029660e-01,-2.224629906264574686e-01,1.308025724772246892e-02,3.336785706966831355e-02,-4.816531144456734359e-02,-1.001284237390274307e-02,2.253715093000008274e-02,1.672733210616979549e-01,6.829266703496273891e-03,-7.556058343119829990e-02,-1.283465569387426571e-02,-4.587943036703878014e-02,1.092397012114286886e-01,1.826989094104082278e-01,-1.371205725036019896e-01,-6.294399413260835796e-02,-1.089555274870213086e-01,-6.842019710421689323e-04,3.041086258937787390e-01,-2.595014208417116275e-01,-3.148712293348657765e-01,-7.939352945934127683e-04,-1.004456047955450300e-02,9.771256296285209253e-02,-1.766724457757273548e-01,9.313556350531387862e-02,-2.077534547757255712e-01,7.959842162246502650e-02,-1.137212485999660738e-01,-1.295887947069523372e-01,-1.978807021743695105e-01,-4.188573696442908223e-01,-2.878199453283785889e-02,1.244893262477082957e-01
-1.289012844518698797e-01,3.209557077712501538e-01,1.092483697126305116e-02,1.068869247075925066e-01,-6.838058060555882167e-02,1.663831810299928049e-01,-4.464921890616730948e-01,1.769994645089085217e-01,1.620068366433614071e-01,-3.732297471843193937e-01,-1.824293997650255073e-01,4.133276986449314072e-01,-4.316979108257894271e-02,4.311365023035038796e-02,-2.526939981269541932e-02,6.196144368350766513e-02,-4.803022507138862696e-02,1.415289147030847627e-01,2.779722569228440521e-02,1.736689029303367937e-01,7.142896046074645455e-02,6.828240629787241112e-02,-2.339531885183397317e-02,-8.645825252201964906e-02,1.105298940819338244e-01,2.145418359707558075e-03,-2.095832547899736387e-01,8.524096737398656476e-02,1.342651281068764912e-01,-8.875508805363865883e-02,1.114224841730194204e-01,-1.463109859404686242e-02,-5.368195109034791523e-02,3.162145030571464899e-01,2.054571982393240959e-01,-1.027321013817234507e-01,-9.594397602977638995e-02,-1.152565572267354871e-01,2.012795134711472533e-01,2.914428189420409723e-02,-5.342734977234480515e-02,-1.855246037283214688e-01,-5.357105032402283140e-02,-5.220160018695194637e-01,-1.447584526025621175e-02,3.028165887987042670e-01,7.497788395261470278e-03,-1.426640179256700447e-01,1.318645705355570366e-02,-4.150252356195966580e-02,-1.412165739216641493e-02,-6.012178251324499373e-02,1.240783524385490472e-01,-1.296478457430815523e-01,-6.580348640797263615e-02,3.790339929860300772e-02,1.110052082865073120e-01,4.890981590031810711e-02,-3.024719315298094596e-02,-1.018327006270591389e-01,1.080739304298274431e-02,8.104301875089138518e-02,-1.897552694686647223e-01,8.318905897243017433e-02,1.477590823222149630e-01,-4.250145808674129361e-02,2.144907484331325664e-01,1.148036330843532626e-01,-3.991436310144143296e-02,-2.506505621791454627e-02,8.301860791837224751e-02,8.397791783083427553e-02,2.295464093520966087e-01,8.459244927528566937e-02,4.356446337874752411e-03,2.502421987285056992e-03,4.853486726785539301e-02,4.843972518254205384e-02,7.973624640332348246e-02,1.812410246217235343e-01,1.039208977031621239e-01,-2.692933839666784013e-01,-6.088847356158123836e-02,-7.314030572903289229e-02,1.434347575451832765e-02,2.202617031152767912e-01,1.876829537037836768e-02,-2.253263102757023517e-02,-9.660857593242304364e-02,2.887983110767385342e-01,-1.570819796047474570e-01,2.219766533568253916e-02,-3.408067577456505570e-01,3.932207337973734340e-01,2.139046666258560547e-01,8.137125762303736021e-02,-1.760154451925369790e-01,-1.960069336828969278e-01,-1.820819094735040278e-01,3.895394486164171360e-02
-1.446680557629572428e-01,-8.843342467119923167e-02,6.527837167440576037e-03,-5.974393846405270936e-02,2.623531831833503247e-02,1.737856009172061844e-01,-4.802538202417584445e-01,-7.602988127081530267e-01,4.504153897437720988e-01,3.496955557287479421e-01,-5.752918657829340088e-01,-8.249241751871048967e-02,-1.430140783189632059e-01,-1.188011889725118370e-01,8.523772656098040079e-02,3.198826629869860189e-02,-1.858015342415549331e-01,-2.195139951591786737e-02,2.185679643202119785e-02,5.562883698608156804e-03,9.858326071252854206e-02,-8.461144063422942896e-02,-1.406063741655554089e-01,-1.808209498182998809e-01,-2.668614030183604630e-02,2.343610424866513220e-01,-3.008619000513028663e-01,-2.689373317054709056e-01,1.786277273073302030e-01,4.670789003973598030e-02,-2.583760710463046603e-02,2.209803579672658391e-01,2.597846426254166955e-03,-2.562348408581417436e-01,-6.976218531336599894e-03,3.071384704690894307e-01,3.972315176046464086e-02,-2.948764683071916637e-01,1.212016869993385176e-01,6.618234307147054241e-02,1.796085965925350580e-01,-9.879288855219693632e-02,-4.891443490214469891e-02,-2.210385507585184151e-01,-2.596895297149418580e-01,-2.516491837764584516e-01,-1.004127438514858250e-02,4.206224679183875187e-02,3.070211080032250045e-02,1.891495177933363026e-01,7.636110501767669201e-02,-5.631513427289017854e-02,-2.577248413619419587e-01,1.599315227875859613e-01,3.389298451138397783e-02,-1.449711049743045710e-01,8.027625164243591682e-02,1.545129838723504623e-01,-2.842507595280289179e-01,-5.465035152042550110e-02,4.978143556093768407e-02,1.302406429919985564e-01,-9.719597386606847189e-03,-8.869704007519635391e-02,7.075574492012350059e-02,-2.778143392800462297e-01,-2.877856613475241465e-01,2.394829498119381839e-01,4.736132582590731055e-02,-1.768189362264472597e-01,6.184671536336139308e-02,-8.400058640046987810e-03,-7.641914231290024284e-02,3.070290988939737911e-02,-4.923236286319612048e-02,-4.429099866400616065e-02,-1.939859281451420669e-01,-3.734540082048137810e-02,3.117702270425655453e-02,-1.816144183924989775e-01,6.090529143700527254e-02,-3.442525666430955311e-02,1.286365539351392029e-01,-2.385666789909017885e-02,-3.822422863480626765e-01,-1.228807633820379885e-01,-2.091457466182690232e-03,-1.410686938980689198e-01,-8.054389998462853362e-02,2.111392462825643912e-01,-1.508286638055538753e-01,1.957807458565348213e-01,-1.255571179047784425e-01,-3.415224876761210338e-01,-3.354231375614186716e-01,-8.029477463656056746e-02,-3.860519559089181825e-03,-1.161448146107938312e-01,-1.206829225663899469e-01,-3.359323096264077435e-02
-8.881632737533096122e-02,-2.017282638154854479e-01,-2.697274333706330962e-01,1.983079204797150441e-01,1.729171132148011325e-01,2.159361219652782271e-01,-1.314170159881337951e-02,-4.462044503894447289e-01,-6.413809158858341242e-01,1.292504329496420856e-01,3.574170750559775567e-02,-2.026005289920395358e-01,-9.727567554656736670e-03,-7.681535745226176527e-03,-1.821224776758178232e-01,-9.639449748299844245e-02,2.586905886347104847e-02,-2.949700177436248918e-02,-6.423348244536880580e-02,1.260316365611805628e-03,-4.223043506000313807e-02,2.733951173631249953e-01,-4.323823721471709708e-02,1.567056786930886569e-01,-7.337524313514474927e-02,-8.611049948780656604e-02,2.141428756510127540e-02,-2.155358867138462420e-01,-5.225941523984471704e-02,-3.064491486939968645e-01,-7.320073163539896760e-04,1.363040342536648020e-01,5.328330337365476399e-02,2.393830157341279019e-01,-1.835386745096703048e-02,-5.075599077737566467e-02,2.003901728274215810e-01,-1.630768830627504773e-01,-1.089599341517961673e-01,-3.995630567699052366e-02,9.912811848156741212e-02,8.299737049708834011e-03,1.225638050539374496e-02,-1.076795939925177803e-01,7.642897759416483749e-02,1.851890221046305907e-01,-5.789308652373253983e-02,-3.682680344153856089e-02,-5.091865694091262523e-02,-1.246268859528136541e-01,4.139833403202478751e-02,1.757796924887843060e-01,-3.412664920983009276e-02,2.954654452210917631e-02,1.260374678464446507e-01,-2.256494512784165407e-01,1.981383055533625648e-01,3.319382550461381642e-01,-1.621793334820543098e-03,-2.593695227424399619e-01,-1.020287936809037913e-02,2.958875633028633378e-02,1.851897815855751417e-01,1.395141078649285715e-01,-1.106533775029277383e-01,5.699773219145029546e-02,-1.270584423057845858e-01,-8.304971092833242363e-02,9.145398385680324205e-02,-1.883989579634662848e-01,-2.264192060415770313e-01,1.846547917043748210e-01,-1.640793750949627594e-02,-1.947686959764991788e-01,-7.884247501834955318e-02,1.547154796265066690e-01,-1.519819872485005940e-01,-2.054550475916998575e-01,3.178634923793800110e-02,-1.493198200175440034e-02,-8.572362125829460777e-02,-1.265956965418970660e-02,3.712917530690506337e-04,4.329384597145970875e-02,-1.066875684928467738e-01,-3.642407980733733397e-02,5.004671938877423322e-03,1.037200278244163922e-02,-4.032286584321779221e-01,2.272705692030885932e-02,-3.878970050133330461e-02,2.041135331840314426e-01,9.574907122621199125e-04,-2.095244590085566239e-01,-1.903256582430686850e-01,-6.762785200686290132e-02,-2.424512262388814343e-01,-1.926677951402003264e-01,-8.925019796230766744e-02,-8.765003490068003916e-03
-1.290288922230465318e-01,6.968447163683907583e-03,5.471409127522167126e-02,-1.696690897345755344e-01,2.745337664570357897e-02,-1.203064665623741480e-01,5.075118763455571669e-01,2.868448809939450062e-01,-3.067832386010599377e-01,-6.552114822190392429e-01,1.754057565462784907e-01,-8.303756678554849446e-02,-5.143408379104453809e-01,-1.746213844393093018e-01,-8.603211878034629223e-02,-3.042793803067356806e-01,1.010393814602477541e-01,-6.909479108617287701e-02,-1.215017480807709799e-01,-1.416189946924897303e-01,-3.518686238052828874e-02,6.018047987107045388e-02,-4.594838070374489269e-02,-9.675925777949606621e-02,-9.292918417509847540e-02,8.569116653735292521e-02,6.974366341949542192e-02,7.008830878313358770e-02,9.189256095021609838e-02,-1.264584954167636277e-01,-2.409106055759382969e-01,-8.944261522848008517e-02,-1.139758817022678700e-01,1.816539226960522668e-01,4.618288989389353338e-02,-8.447679348934013233e-03,-2.882532763264032960e-01,8.083653011626144858e-02,2.574450058141429243e-01,3.694257430772480456e-03,7.594236922699650928e-03,2.037754662006568268e-02,-1.441545922567582794e-01,-7.879627716082752975e-02,1.922060785792330806e-01,2.545390914693849149e-01,-1.918265691529567607e-01,-1.571891484097598726e-02,4.139326393980626295e-01,-1.765995457316038228e-02,-3.483138579357264453e-01,-8.840551377590686460e-03,1.979465368843923712e-01,1.077184031044160911e-01,-7.439371386495824412e-02,1.007226936818672314e-01,6.981606853902824761e-02,1.700434535089578036e-01,6.308228868352158680e-02,1.857679034720733369e-01,-1.039452960132741660e-01,-1.738159199056680815e-01,-1.916109745338882286e-01,-6.693382489616163389e-02,2.322711011608625253e-01,2.250429935158335670e-01,-1.570859189091611541e-01,-1.290857393859149715e-01,-7.725153996335899775e-02,-1.485892363167321262e-01,-8.547207739932602411e-02,6.214348866945471062e-02,2.404745720637572748e-01,-1.842902256528760607e-01,-1.418789878054148856e-01,-7.224298609037275998e-02,-1.301283497429434610e-01,-7.919694008497200899e-02,7.809269988159146803e-02,6.020071871932345525e-02,2.131043642570943503e-02,7.231796933023426632e-02,-1.496306415896680730e-01,1.682725974263555857e-01,-9.230284861088278170e-02,1.985394748281237576e-01,-5.167205567291265067e-02,2.579265331806113257e-03,-9.192987897636444028e-02,-4.278758092286806536e-02,-2.907005201585313170e-01,-1.277888052649698847e-01,-9.064595457692017910e-02,-9.529294456516737566e-02,1.995920887466366145e-01,1.785275216139937671e-01,-1.998299976448189019e-01,8.362119183929309085e-02,-2.576944726025001686e-01,1.451508898689088736e-02
